sentence,keywords,parent,level,name,title,stockName,stockCode,degrees,positions,mbas,totalCount
"丁方飞先生,1972年11月出生,中国国籍,无境外永久居留权,研究生学历,会计学博士,会计学教授,1994年10月至今历任醴陵市第五中学教师、湖南大学讲师、副教授、会计系主任、教授、博士生导师","[""湖南大学""]","丁方飞先生,1972年11月出生,中国国籍,无境外永久居留权,研究生学历,会计学博士,会计学教授,1994年10月至今历任醴陵市第五中学教师、湖南大学讲师、副教授、会计系主任、教授、博士生导师",1,丁方飞,独立董事,威胜信息,688100,"[""博士"",""硕士""]","[""教授"",""导师"",""讲师"",""教师"",""主任""]",[],7
现任威胜信息技术股份有限公司独立董事、湖南大学工商管理学院教授、博士生导师,"[""湖南大学""]",现任威胜信息技术股份有限公司独立董事、湖南大学工商管理学院教授、博士生导师,1,丁方飞,独立董事,威胜信息,688100,"[""博士""]","[""教授"",""导师""]","[""管理学"",""工商管理""]",5
2003年至2007年就读于同济大学材料科学与工程学院,"[""同济大学""]",2003年至2007年就读于同济大学材料科学与工程学院,1,康小然,董事,赛诺医疗,688108,[],[],[],0
"夏洪流先生,男,出生于1968年11月,中国国籍,无境外永久居留权,硕士研究生学历,1994年4月至2001年4月任国防科技大学教师,2001年4月至2010年2月任中国科学院计算技术研究所主管、项目办主任,2010年3月至2012年5月任中国科学院先进技术研究院资源规划办主任,2012年5月至今任中国科学院深圳先进技术研究院深科先进投资管理有限公司董事长","[""国防科技大学""]","夏洪流先生,男,出生于1968年11月,中国国籍,无境外永久居留权,硕士研究生学历,1994年4月至2001年4月任国防科技大学教师,2001年4月至2010年2月任中国科学院计算技术研究所主管、项目办主任,2010年3月至2012年5月任中国科学院先进技术研究院资源规划办主任,2012年5月至今任中国科学院深圳先进技术研究院深科先进投资管理有限公司董事长",1,夏洪流,独立董事,沪硅产业,688126,"[""硕士""]","[""教师"",""主任""]",[],3
"杨建君先生,1963年出生,管理学博士,中国国籍,无境外永久居留权,西安交通大学管理学院教授、博士生导师,现任西部超导材料科技股份有限公司独立董事,主要研究领域为公司治理、技术创新、企业战略等","[""西安交通大学""]","杨建君先生,1963年出生,管理学博士,中国国籍,无境外永久居留权,西安交通大学管理学院教授、博士生导师,现任西部超导材料科技股份有限公司独立董事,主要研究领域为公司治理、技术创新、企业战略等",1,杨建君,独立董事,西部超导,688122,"[""博士""]","[""教授"",""导师""]","[""管理学""]",4
"王欣新,男,1952年5月出生,硕士研究生学历,任职中国人民大学法学院教授","[""中国人民大学""]","王欣新,男,1952年5月出生,硕士研究生学历,任职中国人民大学法学院教授",1,王欣新,独立董事,天奈科技,688116,"[""硕士""]","[""教授""]",[],2
"2003年12月毕业于西北工业大学,获博士学位","[""西北工业大学""]","2003年12月毕业于西北工业大学,获博士学位",1,张丰收,副总经理,西部超导,688122,"[""博士""]",[],[],1
"王卫国,男,1973年10月出生,中国国籍,汉族,湖南大学化工工程专业硕士研究生,高级工程师,无境外永久居留权","[""湖南大学""]","王卫国,男,1973年10月出生,中国国籍,汉族,湖南大学化工工程专业硕士研究生,高级工程师,无境外永久居留权",1,王卫国,副总经理,松井股份,688157,"[""硕士""]",[],[],1
"沈辉,男,1972年10月出生,中国国籍,汉族,湖南大学管理学博士研究生,无境外永久居留权,现任湖南松井新材料股份有限公司独立董事","[""湖南大学""]","沈辉,男,1972年10月出生,中国国籍,汉族,湖南大学管理学博士研究生,无境外永久居留权,现任湖南松井新材料股份有限公司独立董事",1,沈辉,独立董事,松井股份,688157,"[""博士"",""硕士""]",[],"[""管理学""]",3
"1987年5月至2008年12月在国防科技大学从事教学、科研工作,历任国防科技大学电子科学与工程学院(原国防科技大学电子技术系)讲师、副教授、教授","[""国防科技大学""]","1987年5月至2008年12月在国防科技大学从事教学、科研工作,历任国防科技大学电子科学与工程学院(原国防科技大学电子技术系)讲师、副教授、教授",1,黄广连,董事,清溢光电,688138,[],"[""教授"",""讲师""]",[],2
国防科技大学五院研究员,"[""国防科技大学""]",国防科技大学五院研究员,1,黄广连,董事,清溢光电,688138,[],"[""研究员""]",[],1
"颜耀凡,男,1967年12月出生,中国国籍,汉族,湖南大学工商管理专业硕士研究生,无境外永久居留权,现任湖南松井新材料股份有限公司监事会主席","[""湖南大学""]","颜耀凡,男,1967年12月出生,中国国籍,汉族,湖南大学工商管理专业硕士研究生,无境外永久居留权,现任湖南松井新材料股份有限公司监事会主席",1,颜耀凡,监事会主席,松井股份,688157,"[""硕士""]",[],"[""工商管理""]",2
"历任陕西财经学院教研室副主任、会计系副教授、教研室主任、财会学院副院长,西安交通大学会计学院教授、副院长","[""西安交通大学""]","历任陕西财经学院教研室副主任、会计系副教授、教研室主任、财会学院副院长,西安交通大学会计学院教授、副院长",1,张俊瑞,独立董事,西部超导,688122,[],"[""教授"",""院长"",""主任""]",[],3
现任西安交通大学管理学院教授、博士生导师,"[""西安交通大学""]",现任西安交通大学管理学院教授、博士生导师,1,张俊瑞,独立董事,西部超导,688122,"[""博士""]","[""教授"",""导师""]","[""管理学""]",4
"现任广东岭南律师事务所主任、高级合伙人,中国广州仲裁委员会仲裁员,广东外语外贸大学法学院兼职教授,广东工业大学法学院兼职教授,中国电器科学研究院股份有限公司独立董事","[""广东工业大学""]","现任广东岭南律师事务所主任、高级合伙人,中国广州仲裁委员会仲裁员,广东外语外贸大学法学院兼职教授,广东工业大学法学院兼职教授,中国电器科学研究院股份有限公司独立董事",1,邓柏涛,独立董事,中国电研,688128,[],"[""教授"",""主任""]",[],2
"缪培凯,男,1980年3月出生,中国国籍,汉族,四川大学材料学专业博士研究生,无境外永久居留权,现任湖南松井新材料股份有限公司董事","[""四川大学""]","缪培凯,男,1980年3月出生,中国国籍,汉族,四川大学材料学专业博士研究生,无境外永久居留权,现任湖南松井新材料股份有限公司董事",1,缪培凯,董事,松井股份,688157,"[""博士"",""硕士""]",[],[],2
"2005年6月毕业于中国人民大学,环境与经济学习专业","[""中国人民大学""]","2005年6月毕业于中国人民大学,环境与经济学习专业",1,隋琛,监事,西部超导,688122,"[""毕业""]",[],[],1
西北工业大学硕士研究生校外导师,"[""西北工业大学""]","王凯旋先生,1977年出生,工学博士,高级工程师,中国国籍,无境外永久居留权,西北工业大学硕士研究生校外导师,西安交通大学研究生院外聘专家,南昌航空大学双师型教师,中国有色金属学会稀有金属材料专业委员会委员,现任西部超导材料科技股份有限公司研发部部长",2,王凯旋,职工监事,西部超导,688122,"[""硕士""]","[""导师""]",[],2
西安交通大学研究生院外聘专家,"[""西安交通大学""]","王凯旋先生,1977年出生,工学博士,高级工程师,中国国籍,无境外永久居留权,西北工业大学硕士研究生校外导师,西安交通大学研究生院外聘专家,南昌航空大学双师型教师,中国有色金属学会稀有金属材料专业委员会委员,现任西部超导材料科技股份有限公司研发部部长",2,王凯旋,职工监事,西部超导,688122,"[""硕士""]",[],[],1
"刘向宏先生还担任西安建筑科技大学博士生导师、西北工业大学兼职教授,中国材料研究学会超导材料技术委员会副秘书长,中国材料研究学会第六、七届理事会理事","[""西北工业大学""]","刘向宏先生还担任西安建筑科技大学博士生导师、西北工业大学兼职教授,中国材料研究学会超导材料技术委员会副秘书长,中国材料研究学会第六、七届理事会理事",1,刘向宏,副总经理,西部超导,688122,"[""博士""]","[""教授"",""导师""]",[],3
"2007年初进入超导有限从事钛合金锻造研制和生产工作,现任西部超导材料科技股份有限公司副总经理,西北工业大学硕士生导师","[""西北工业大学""]","2007年初进入超导有限从事钛合金锻造研制和生产工作,现任西部超导材料科技股份有限公司副总经理,西北工业大学硕士生导师",1,杜予晅,副总经理,西部超导,688122,"[""硕士""]","[""导师""]",[],2
"周云杰先生,中国国籍,无境外永久居留权,1966年11月出生,西安交通大学工商管理博士,第十二届及第十三届全国人大代表","[""西安交通大学""]","周云杰先生,中国国籍,无境外永久居留权,1966年11月出生,西安交通大学工商管理博士,第十二届及第十三届全国人大代表",1,周云杰,董事,海尔生物,688139,"[""博士""]",[],"[""工商管理""]",2
"1992年9月至1996年7月就读于西北工业大学材料系高分子材料专业,获得学士学位","[""西北工业大学""]","1992年9月至1996年7月就读于西北工业大学材料系高分子材料专业,获得学士学位",1,严燕,副总经理,天奈科技,688116,"[""本科""]",[],[],1
"1984年9月至1988年7月就读于西北工业大学高分子材料专业,获得学士学位","[""西北工业大学""]","1984年9月至1988年7月就读于西北工业大学高分子材料专业,获得学士学位",1,刘东锋,监事会主席,天奈科技,688116,"[""本科""]",[],[],1
"1996年至今,任同济大学法学院教师、教授","[""同济大学""]","1996年至今,任同济大学法学院教师、教授",1,卢鹏,独立董事,先惠技术,688155,[],"[""教授"",""教师""]",[],2
"袁先生于1992年获得同济大学工业与民用建筑专业学士学位,2002年获得复旦大学工商管理专业硕士学位","[""同济大学""]","袁先生于1992年获得同济大学工业与民用建筑专业学士学位,2002年获得复旦大学工商管理专业硕士学位",1,袁崇伟,"董事会秘书,副总经理",聚辰股份,688123,"[""本科"",""硕士""]",[],"[""工商管理""]",3
"刘奕华先生,男,1956年出生,硕士学历,英国工程师议会认定特许工程师,英国皇家特许计量及控制学会(IstMC)会士,广东省自动化学会理事长、广东省机械工程学会常务副理事长兼秘书长,兼任广东工业大学兼职教授、硕士生导师、中国机械工程学会理事等多项职务","[""广东工业大学""]","刘奕华先生,男,1956年出生,硕士学历,英国工程师议会认定特许工程师,英国皇家特许计量及控制学会(IstMC)会士,广东省自动化学会理事长、广东省机械工程学会常务副理事长兼秘书长,兼任广东工业大学兼职教授、硕士生导师、中国机械工程学会理事等多项职务",1,刘奕华,独立董事,中国电研,688128,"[""硕士""]","[""教授"",""导师""]",[],3
"伍松,男,1975年11月出生,中国国籍,汉族,湖南大学化学工程专业硕士研究生,无境外永久居留权,现任湖南松井新材料股份有限公司董事","[""湖南大学""]","伍松,男,1975年11月出生,中国国籍,汉族,湖南大学化学工程专业硕士研究生,无境外永久居留权,现任湖南松井新材料股份有限公司董事",1,伍松,董事,松井股份,688157,"[""硕士""]",[],[],1
