academics,academicRelated,jobs,jobRelated,organizations,isGeneralMatch,personId,personName,personDescription,companyName,personTitle
,0,律师,2,"[""律师事务所""]",,"""5f657f3eade9005a1ecd473e""",刘保钰,"刘保钰:男,中国籍,1976年5月生,法律、工商企业管理硕士,助理工程师、中级经济师。曾任华润励致家私有限公司工程师、珠海市创我科技发展有限公司部门经理、考普瑞西元器件(珠海)有限公司(集团中国采购中心)经理、广东凯邦律师事务所律师,现任马来西亚丰隆集团国盛投资(北京)有限公司投资发展总监、丝路能源服务集团有限公司执行董事、广东互安康科技股份有限公司董事长。其最近五年在其他机构担任董事、监事、高级管理人员情况:2016年4月至今担任常熟市汽车饰件股份有限公司独立董事;2016年11月至今担任广东互安康科技股份有限公司董事长。",横店东磁,独立董事
,0,"律师,法律顾问",3,[],,"""5f657f3eade9005a1ecd475d""",何笑笑,"何笑笑:女,中国籍,1980年9月10日出生,本科学历,取得律师执业证、企业法律顾问、董秘资格证等。曾任横店集团东磁股份有限公司律师、董事长秘书、办公室副主任,现任横店集团东磁股份有限公司资材调达部部长。其最近五年在其他机构担任董事、监事、高级管理人员的情况:担任公司下属子公司会理县东磁矿业有限公司监事;2013年4月至今任横店集团浙江东磁房地产开发有限公司董事。",横店东磁,职工监事
,0,,0,[],1,"""5f657f5bade9005a1ecd4c9d""",王伟导,"王伟导,男,1962年6月出生,中共党员,工商管理硕士,机械高级工程师。1983年9月参加工作。广东水电二局股份有限公司原广东省水利水电第二工程局中心修造厂工程师、技术负责人、厂长,公司机电部第一部长,公司副总工程师、总经理助理,公司全资子公司成都水工钢结构有限责任公司法定代表人,全资子公司广州市晋丰实业有限公司董事长、法定代表人,全资孙公司广水桃江水电开发有限公司董事长、法定代表人,全资子公司粤水电轨道交通建设有限公司董事,全资子公司新疆粤水电能源有限公司董事,全资子公司广州市晋丰实业有限公司董事。2006年10月起任公司副总经理,2009年3月起任公司党委委员,2010年8月起任公司董事。现任广东水电二局股份有限公司董事、党委委员、副总经理。",粤 水 电,副总经理
,0,律师,6,"[""律师协会"",""律师事务所""]",,"""5f657f57ade9005a1ecd4ba7""",杨向红,"杨向红女士,中国国籍,1966年12月出生,律师,曾先后在云南省司法厅省律师协会任主任科员、在云南海合律师事务所从事专职律师、合伙人律师、在云南维和药业股份有限公司任独立董事。现任国浩律师(昆明)事务所,高级合伙人。",云南旅游,独立董事
法学,1,,0,[],,"""5f657f4bade9005a1ecd49ea""",孙宜周,"孙宜周:男,1969年6月生,中共党员,法学学士、经济学硕士、高级经济师,现任上海紫江企业集团股份有限公司监事长、上海紫江(集团)有限公司监事长、法律事务部总经理,上海紫竹高新区(集团)有限公司监事长,上海威尔泰工业自动化股份有限公司监事长,上海上市公司协会监事长委员会副主任。曾任上海市闵行区第五届政协委员。",威 尔 泰,监事会主席
,0,"法律顾问,法务",4,"[""法务部""]",,"""5f657f5bade9005a1ecd4cbc""",陈鹏飞,"陈鹏飞,男,1973年1月出生,中共党员,本科学历,企业法律顾问。1994年7月参加工作。历任广东省建筑工程集团有限公司办公室法律事务科科长、法务部副部长。2018年7月起任广东省建筑工程集团有限公司合同与预结算管理部(法务室)副部长;2018年11月起任公司董事。现任广东水电二局股份有限公司董事,广东省建筑工程集团有限公司合同与预结算管理部(法务室)副部长。",粤 水 电,董事
,0,律师,6,"[""律师事务所""]",,"""5f657f5fade9005a1ecd4de5""",蒋国良,"蒋国良先生:男,1976年8月出生,中国国籍,无境外永久居留权,本科学历。1999年于天册律师事务所开始律师执业,曾担任天册律师事务所律师,合伙人,北京市金杜律师事务所合伙人,中银投资浙商产业基金管理有限公司副总裁、浙商产业基金投资决策委员会委员等职务,现为天册律师事务所合伙人,兼任公司独立董事。于2018年9月1日获委任为欧科云链控股有限公司(原名称:前进控股集团有限公司)独立非执行董事。已获委任为维港环保科技控股集团有限公司独立非执行董事,自2019年1月3日生效。",浙江交科,独立董事
,0,,0,[],1,"""5f657f5fade9005a1ecd4dbb""",金振华,"金振华:男,1984年2月出生,中共党员,硕士研究生,经济师。2010年2月参加工作,现任浙江省交通投资集团战略发展与法律事务部主管。",浙江交科,董事
,0,律师,3,"[""律师事务所""]",,"""5f657f78ade9005a1ecd536e""",苏根继,"苏根继先生:1964年出生,中国国籍,无永久境外居留权,大学本科,讲师,曾任呼和浩特第一律师事务所、内蒙古经纬律师事务所职业律师,现任东华软件股份公司职工代表监事兼监事会召集人、法律部负责人。",东华软件,监事会召集人
,0,"法律顾问,法务",2,[],,"""5f657f60ade9005a1ecd4e24""",盛刚亮,"盛刚亮先生:男,1982年9月出生,中国国籍,无境外永久居留权,研究生学历,持有法律职业资格证书、企业法律顾问执业资格证书、内部审计人员岗位资格证书。2004年参加工作,2006年12月进入浙江江山化工股份有限公司工作,曾任浙江江山化工股份有限公司法务、职工代表监事、审计监察部负责人。现任浙江江山化工股份有限公司职工代表监事、审计监察部负责人。",浙江交科,职工监事
法学,1,,0,[],,"""5f657f5bade9005a1ecd4cd2""",尹兵,"尹兵,男,1975年3月出生,中共党员,法学博士。已取得中国证监会认可的独立董事资格证书。历任上海证券交易所上市公司监管一部助理经理,中国证券监督管理委员会上市公司监管部并购重组预审员,北京华商海富投资管理有限公司总经理,上海信公企业管理咨询有限公司总经理,上海信公投资管理有限公司总经理,浙商金汇信托股份有限公司资本市场部董事总经理。2016年5月起任浙江企朋网络技术股份有限公司独立董事,2016年5月起任公司独立董事。2019年5月起任上海芯翌智能科技有限公司副董事长、总裁。现任广东水电二局股份有限公司独立董事,浙江企朋网络技术股份有限公司独立董事,上海芯翌智能科技有限公司副董事长、总裁。",粤 水 电,独立董事
,0,法务,2,"[""法务部""]",,"""5f657f60ade9005a1ecd4e45""",李文明,"李文明:男,1973年1月出生,中国国籍,无境外永久居留权,中共党员,本科学历,经济师。1995年参加工作,历任浙江浙北高速公路管理有限公司经营部经理助理、法务部副经理,浙江申苏浙皖高速公路有限公司内控法务部经理、办公室主任、总经理助理,浙江省交通投资集团有限公司战略发展与法律事务部总经理助理、副总经理,现任浙江交通科技股份有限公司副总经理、财务负责人。",浙江交科,"副总经理,财务负责人"
"法学,法律专业",7,律师,12,"[""律师协会"",""律师事务所"",""法学会""]",,"""5f657f97ade9005a1ecd5a2f""",于波,"于波:男,1972年出生,中国国籍,无境外居留权,一级律师,法学硕士。担任中华全国律师协会劳动与社会保障法律专业委员会委员、吉林省律师协会劳动与社会保障法律专业委员会委员、长春市律师协会公司法律专业委员会委员等职务,擅长公司事务、商务合同等民事及非诉讼法律事务。曾任吉林富港律师事务所合伙律师、吉林北振律师事务所合伙律师、北京盈科(长春)律师事务所合伙律师,吉林省法学会经济法研究会常务理事、吉林省法学会律师法研究会理事、吉林省法学会仲裁法研究会常务理事等。现任吉林瀛春律师事务所主任。",*ST长城,独立董事
,0,律师,4,"[""律师事务所""]",,"""5f657f8aade9005a1ecd5772""",陈天助,"陈天助,男,1965年12月出生,中共党员,研究生学历,先后在景德镇市第二律师事务所、景德镇市涉外经济律师事务所从事律师职业,现任江西华镇律师事务所主任。",黑猫股份,独立董事
,0,,0,[],1,"""5f657f8aade9005a1ecd577c""",方彬福,"方彬福,男,1972年11月出生,本科学历,注册会计师,曾任江西景德会计师事务所国内业务部部门经理、副所长,现任江西景德税务师事务所有限公司法人代表。",黑猫股份,独立董事
法律专业,1,"律师,法律顾问",4,"[""律师事务所""]",,"""5f657fd2ade9005a1ecd68cf""",康晓岳,"康晓岳先生,中国国籍,1964年11月出生,无境外永久居留权,北京大学法律专业,本科学历。曾任江西省司法厅科员,深圳法制报社记者、编辑、新闻部主任,现任广东万乘律师事务所主任律师、高级合伙人,广州海鸥住宅工业股份有限公司和民盛金科控股股份有限公司的独立董事。康晓岳先生主要社会职务有:深圳市人大常委会第三、第四届兼职常委法律顾问,政协深圳市福田区委员会第二、第三、第四届常务委员,深圳市侨联法律顾问委员会常务副主任兼秘书长,深圳市监察局特邀监察员等。",海鸥住工,独立董事
,0,律师,1,[],,"""5f657f9bade9005a1ecd5ab4""",纪晓文,"纪晓文,男,中国国籍,汉族,1972年出生,天津大学经济法、工业工程管理专业毕业,山东大学EMBA,获得律师资格、证券从业资格、独立董事任职资格、董事会秘书任职资格。先后任职中国银行山东省分行、中国东方资产管理公司青岛办事处、山东九发食用菌股份有限公司董事长兼总经理、瑞茂通供应链管理股份有限公司董事、深圳市惠程信息科技股份有限公司董事长、广东群兴玩具股份有限公司董事长。",ST凯瑞,"董事长,董事"
,0,法务,1,"[""法务部""]",,"""5f657f9fade9005a1ecd5c0b""",孙志慧,"孙志慧女士:中国籍,无境外居留权,1981年出生,硕士。现任软控股份有限公司监事、证券事务代表、证券法务部经理。",软控股份,监事会主席
"法学院,法学",2,律师,4,"[""律师事务所""]",,"""5f657fb9ade9005a1ecd630d""",张杰,"张杰,男,1968年出生,南京大学法学院法学理论专业硕士研究生,曾担任苏州第一律师事务所专职律师、江苏正华正律师事务所合伙人兼副主任、苏州钟山明镜商务咨询有限公司董事长、苏州福田激光精密仪器有限公司监事,现任江苏钟山明镜(苏州)律师事务所主任,2019年5月至今任苏州固锝电子股份有限公司独立董事。",苏州固锝,独立董事
,0,法务,4,"[""法务部""]",,"""5f657fdbade9005a1ecd6b23""",唐昊涞,"唐昊涞,性别:男,民族:汉,出生年月:1982年4月,学位:硕士,个人经历:2007.07-2010.11山东高速河南许亳公路有限公司办公室职员,2008.01-2010.11山东高速集团有限公司投资发展部(借调),2010.11-2017.05山东高速集团有限公司审计法务部职员,2017.05-2018.10山东高速投资控股有限公司审计法务部副经理(主持工作),2018.10-至今山东高速投资控股有限公司审计法务部经理,现任山高(烟台)辰星投资中心(有限合伙)的执行事务合伙人,山东高速环渤海(天津)股权投资基金管理有限公司的大股东山东高速投资控股有限公司审计法务部经理。",*ST东洋,董事
,0,,0,[],1,"""5f657f9eade9005a1ecd5bc2""",何宁,"HENING(何宁)先生:美国籍,1958年出生,MBA。1985年至今先后担任纽约微步科技公司运营副总裁、中国证券市场研究设计中心(联办)基金管理部副主任、美林集团北京代表处首席代表兼副总裁、北京新中商科技信息有限公司创始人兼CEO、中信资本管理公司合伙人、摩根士丹利执行董事、摩根士丹利国际银行北京代表处首席代表兼亚太区固定收益部中国业务部联合主管、摩根士丹利国际银行(中国)有限公司法人代表兼董事长、中节能基金管理公司总裁兼投资决策委员会主席、中机联投资管理有限管理公司总裁兼投资决策委员会主席。现任软控股份有限公司董事、董事长兼任轮值总裁。",软控股份,"董事长,董事"
