name,code,sentence
刘石中,600698,"1980年12月-1986年8月在湖南云箭集团有限公司军品研究所担任技术员,期间1983年7月-1986年7月在湖南广播电视大学经济系工业企业经营管理专业学习"
高彦龄,600702,"高彦龄,女,汉族,1965年出生,大学学士,经济师,注册造价工程师"
邱妘,600724,"1991年10月加入中国共产党,1986年7月参加工作,加拿大麦吉尔大学管理学院工商管理专业毕业,硕士研究生学历,硕士学位,教授,上市公司独立董事任职资格"
陈凌子,600728,"陈凌子女士,1987年8月生,毕业于英国阿伯丁大学金融学专业"
冲谷宜保,600718,"冲谷宜保,男,日本籍,1960年出生,筑波大学研究生院理工学研究专业硕士"
刘开禄,600720,"刘开禄,男,1965年7月出生,汉族,甘肃景泰人,中共党员,大学专科学历,经济师"
藏田真吾,600718,"藏田真吾,男,日本籍,1971年出生,明治大学法学学士,美国乔治敦大学法律中心法学硕士"
梅建平,600715,1998.7-1999.6阿姆斯特丹大学金融学访问副教授
远藤浩一,600718,"远藤浩一,男,日本籍,1961年出生,日本大学理工学部硕士毕业"
刘黎,600729,"刘黎,性别女,汉族,出生于1965年2月,本科经济学学士,毕业于渝州大学经济管理系会计统计专业,现任重庆百货大楼股份有限公司审计部副总经理、重庆庆荣物流有限公司监事,主要简历如下:1982.09至1986.07,渝州大学经济管理系会计统计专业本科学习"
周芸,600734,"2003年10月-2005年8月,任英国阿伯里斯特威斯大学讲师"
周芸,600734,"2005年9月-2014年8月,任英国德蒙福特大学副教授"
张航,600735,"张航,女,1977年10月出生,澳大利亚斯文博大学毕业,金融财务双学士"
张丕杰,600742,"历任一汽热处理厂技术科工艺员、检查科技术员、团委书记、一车间副主任、计财科科长、厂长助理,一汽职工大学经济管理培训班学员,一汽集团公司计财部综合计划处处长,一汽长春轻型车厂副厂长,一汽轿车股份有限公司采购供应部部长,一汽进出口公司对外经济贸易处处长,一汽进出口公司总经理兼集团公司大物流项目组组长,一汽轿车股份有限公司总经理,一汽-大众汽车有限公司总经理"
张小忠,600740,"1990年7月毕业于开封空分设备厂职工大学制冷及低温技术专业,专科学历"
马振刚,600741,"马振刚,男,1973年7月出生,中共党员,大学毕业,工程硕士,高级工程师"
许林华,600741,"许林华:男,1967年8月出生,中共党员,大学毕业,工商管理硕士,工程师"
毛维俭,600741,"毛维俭:男,1976年6月出生,中共党员,大学毕业,工商管理硕士,高级会计师"
邵瑞庆,600741,"1982年7月大学毕业留校任教从事教学与科研工作,主讲《会计学原理》、《财务会计理论》、《交通运输业会计学》等课程,获得上海市优秀教学成果一等奖与二等奖各1项"
高海英,600743,"高海英,女,1968年出生,亚洲(中国澳门)国际公开大学MBA课程高级研修班研究生"
梁翠霞,600744,2014.07-2018.01湖南省煤业集团有限公司湘煤大学校长
茅其炜,600741,"茅其炜:男,1975年11月出生,中共党员,大学毕业,经济师"
王巍,600743,"毕业于美国福特姆大学文理学院,国际金融博士,曾在中国银行总行国际金融研究所、摩根大通银行、世界银行、中国南方证券有限公司任职"
孟繁萍,600746,1987.9-1990.7江苏广播电视大学财务审计专业
周郎辉,600741,"周郎辉:男,1971年7月出生,中共党员,大学毕业,工学学士,高级工程师"
陈虹,600741,"陈虹:男,1961年3月出生,中共党员,大学毕业,工学学士,高级工程师(教授级),高级经济师"
庄菁雄,600741,"庄菁雄,男,1973年10月出生,中共党员,大学毕业,工程硕士,高级工程师"
蒋东跃,600741,"蒋东跃,男,1966年7月出生,中共党员,大学毕业,工学学士,高级会计师"
倪建达,600753,"倪建达,男,1963年10月出生,硕士研究生学历,获澳大利亚LATROBE大学MBA,曾任上海徐汇房地产经营有限公司总经理,上海城开集团副总经理,中国华源集团公司房地产部总经理,上海城开集团有限公司总裁,上海实业控股有限公司执行董事、副行政总裁"
郑甘澍,600755,"1993年4月至1995年3月,就读于日本国立滋贺大学"
郑甘澍,600755,"1995年4月至1999年3月,就读于日本大阪市立大学"
刘燕,600756,"刘燕,女,1977年生,大学专科学历"
夏民,600754,"夏民,男,1971年1月出生,大学、酒店管理学硕士,民进会员"
沈莉,600754,"沈莉,女,1968年12月出生,大学、工商管理硕士,中共党员,高级会计师"
刘培森,600773,"1980年9月至1984年7月,就读于上海工业大学机械系机械制造工艺及设备专业,获学士学位"
刘培森,600773,"1984年7月至1990年1月,于上海工业大学机械系留校任82级学生指导员兼机械原理与零件教研室助教职务"
王熙,600767,"王熙,男,1979年出生,中国国籍,无境外居留权,毕业于武汉工业大学"
郭月梅,600774,"郭月梅女士,1965年11月出生,澳大利亚莫纳什大学税法博士,高级会计师,澳大利亚注册会计师"
陈卫东,600773,教育背景:1984.9-1987.7新华二医医校中专1995.9-1997.6上海市建设职工大学建筑工程专业大专2002.9-2006.6海军指挥学院经济管理专业本科工作简历:1987-1993上海市闸北区中心医院职工1993-2005.4闸北区城市发展投资总公司副总经理2005.4-2009.03上海北方企业(集团)有限公司副总经理2009.03-2014.03上海北方城市发展投资有限公司历任副总经理、总经理2009.1-2014.03西藏城市发展投资股份有限公司董事、常务副总经理2014.03至今上海北方企业(集团)有限公司总经理2014.03至今西藏城市发展投资股份有限公司董事所获奖励:1999年市立功竞赛市级个人记功2001年闸北区建设功臣2002年、2006年市级个人记功2006年闸北区旧区改造动拆迁工作优秀组织者、闸北区先进工作者、闸北区动拆迁工作优秀组织者2007年闸北区重大工程立功竞赛建设功臣2008年上海市重大工程立功竞赛个人记功2010年上海市闸北区第七届拔尖人才
牟赛英,600766,"牟赛英,女,1980年生,中国国籍、无境外居留权,大学专科学历,已取得上海证券交易所董秘资格证书"
邵瑞庆,600773,"1982年7月大学毕业留校任教从事教学与科研工作,主讲《会计学原理》、《财务会计理论》、《交通运输业会计学》等课程,获得上海市优秀教学成果一等奖与二等奖各1项"
李淼,600776,"李淼,男,1970年3月出生,籍贯:河北,民族:汉,最高学历:研究生,最高学位:文学硕士,毕业院校及专业:英国赫特福德大学攻读国际商务专业"
李淼,600776,"1999年9月--2001年11月,在英国赫特福德大学国际商务专业学习,研究生学历,获文学硕士学位"
叶照贯,600785,1983年9月至1986年7月在宁夏重工业职工大学企业管理专业学习
邱光伟,600792,"邱光伟,男,汉族,1972年11月出生,云南昆明人,大学专科学历,中共党员,经济师"
金力,600790,"金力,男,汉族,浙江绍兴人,1986年5月出生,中共党员,美国普度大学电子与计算机工程硕士、工商管理硕士"
申元庆,600797,"申元庆:1965年出生,毕业于加利福尼亚大学SantaBarbara分校,并获得计算机科学硕士学位"
李叶青,600801,"武汉工业大学工业管理专业,获工学硕士学位"
李叶青,600801,"1984年7月至1987年10月,任武汉工业大学硅工系教师、团委副书记"
王硕,600803,"王硕女士:1979年出生,美国明德大学蒙特雷国际研究院和英国威斯敏斯特大学双硕士学位"
周德敏,600812,"曾任日本筑波大学应用生物化学系助理教授,美国Chugai-Roche制药公司高级研究员,美国Immusol生物制药公司创新药物研发部责任人"
张建军,600818,"1991年毕业于美国纽约市立大学流体物理专业,获博士学位"
陈海明,600818,"陈海明先生,男,大学专科学历,高级工程师,中共党员.历任中路股份有限公司技术质管部经理助理、副经理,技术质管部、科研质管部经理,中路股份有限公司总经理助理、上海自行车厂厂长、电动车分公司总经理.现任中路股份有限公司LPG助力车分公司总经理、科技开发中心总经理,公司副总经理."
褚君浩,600820,"现任上海技术物理研究所研究员、华东师大学术委员会副主任、上海太阳能电池研发中心主任,兼任上海剑桥科技股份有限公司、江苏亨通光电股份有限公司、上海电气集团股份有限公司独立董事"
许薇薇,600823,"许薇薇女士,1975年生,毕业于澳大利亚悉尼麦格里大学商业系会计专业,具有澳大利亚注册会计师资格"
陈信康,600827,"陈信康,男,1952年出生,大学教授"
张荣健,600826,"张荣健,男,1981年12月生,大学"
高旭军,600827,"高旭军先生:男,1964年出生,博士,大学教授"
刘航,600825,"刘航,男,1969年12月生,中共党员,澳大利亚南十字星大学MBA"
梅建平,600834,1998.7-1999.6阿姆斯特丹大学金融学访问副教授
周宇,600837,"自1992年4日至2000年3月,在大阪市立大学经济学部攻读硕士和博士学位"
周宇,600837,自2000年4月至2000年11月担任日本大阪市立大学经济研究所客座研究员
张向阳,600837,1988年4月至1991年12月在山西广播电视大学任职
徐秋华,600841,"徐秋华:男,1965年8月出生,中共党员,大学毕业,工学学士,高级工程师"
黄大文,600839,"黄大文:男,1967年4月生,中共党员,英国格拉斯哥大学工商管理硕士研究生毕业,高级政工师、工程师,绵阳市第六届“十大杰出青年”、江西省优秀厂长(经理)、景德镇市国资系统优秀共产党员、“四川省优秀企业家”、“四川省’走出去’领军人物”"
黄颖健,600843,"黄颖健,女,1976年6月出生,德国布伦瑞克工业大学硕士研究生,经济师"
罗建荣,600841,"罗建荣:男,1963年2月出生,九三学社,大学毕业,硕士学位,工商管理学博士,从事执业律师"
顾耀辉,600841,"顾耀辉:男,1977年10月出生,中共党员,大学毕业,工商管理硕士,注册会计师"
周郎辉,600841,"周郎辉:男,1971年7月出生,中共党员,大学毕业,工学学士,高级工程师"
马壮,600850,1993年7月毕业于上海铁道大学机械设计专业
王德军,600853,哈尔滨建筑大学道路系办公室主任
张晶,600847,"曾任渝州大学教师、华夏证券公司重庆分公司投行部副经理、资金部经理及中信建投证券临江支路营业部总经理、重庆科技风险投资公司资金部经理及重庆万里新能源股份有限公司财务总监、副总经理、董事,现任重庆万里新能源股份有限公司董事会秘书"
周国华,600857,"周国华先生,男,汉族,1960年生,中共党员,中国国籍,浙江省广播电视大学大专学历,高级会计师,曾任宁波富达股份有限公司,财务总监"
翟亚林,600871,"翟先生是高级经济师,大学毕业"
李佳鸿,600867,2016年毕业于德国费森尤斯大学企业管理专业获学士学位
施维,600867,1993年-1995年日本大阪大学细胞工学研究所免疫室研究员
施维,600867,1999年-2001年日本大阪大学微生物病研究所分子免疫室、日本学术振兴会外国特别研究员
马祥,600871,"马先生是高级政工师,大学毕业"
牛波,600874,"牛波先生,高级工程师,毕业于长春科技大学环境工程专业,本科学历"
陈焕,600875,1993-1994年在美国麻省大学的美国麻州新材料开发中心做博士后研究员
黄勤,600880,"曾是英国利物浦大学城市规划系访问学者,长期从事区域经济与城市发展、产业融合与创新等方面的研究"
王劲松,600881,"王劲松,男,1971年10月出生,中共党员,博士研究生学历,研究员,高级经济师,丹麦哥本哈根大学访问学者,长春市第七批有突出贡献专家"
郭晔,600885,"郭晔,男,新西兰怀卡托大学英语专业毕业,本科学历"
